id,data,model,score,text
29,CNNDM,PROPHETNET,93.0,"a russian scientist says the distant ancestor of humans had tentacles .
they lived more than 540 million years ago and used them for food .
it 's likely they also had a complex nervous system like we do today .
the research was conducted by dr elena temereva at the lomonosov moscow state university .
she studied lingula anatina , an ancient brachiopod found all over the world .
lingula is often referred to as a ` living fossil ' of organisms in the distant past ."
29,CNNDM,LEAD3,84.66666666666667,"the common ancestor of humans may have had tentacles , a scientist has claimed .
organisms that lived in the sea 635 to 541 million years ago , from which humans and other animals evolved , likely had flexible appendages and a complex nervous system .
it seemingly puts to bed another theory that suggests our ancestors were much more simple , worm-like creatures ."
39,CNNDM,BERT,80.66666666666667,"sean bowen maintained his three-winner lead over cheltenham gold cup winner nico de boinville
bowen scored on abidjan at newton abbot while de boinville won on one lucky lady at kempton
de boinville is the only one of the duo riding on tuesday with two mounts - rusty nail and taylor -- at exeter"
104,CNNDM,PG,33.333333333333336,"sheffield wednesday chief executive paul aldridge will leave the championship club at the end of next season .
aldridge , who has previously worked at west ham , leicester city and manchester city , joined the club as vice chairman and ceo in january 2011 .
wednesday have brought in adam pearson and glenn roeder to work alongside stuart gray ."
25,CNNDM,LEAD3,91.0,"a 44-year-old woman has been shot dead in front of her 12-year-old son by a stranger she simply laughed at while passing him in her car .
denise chiffon berry and her son were driving in hawthorne , california on wednesday afternoon when they passed by three men in a cadillac - one of whom had his legs dangling out of the window .
the mother and son allegedly laughed at the scene , but someone in the car did n't find it funny when he made eye contact with the 12-year-old boy ."
105,CNNDM,PG,96.0,"the frenchwoman also used her classes to defend adolf hitler 's domestic record .
she is alleged to have said she hoped ' german tanks come to renoir to subdue unruly pupils ' .
she has since been suspended from the auguste remoir college in limoges , west-central france ."
39,CNNDM,PROPHETNET,59.66666666666666,"sean bowen maintained his lead over cheltenham gold cup winner nico de boinville in the conditional jockeys title race on monday .
bowen scored on abidjan at newton abbot while deboinville victorious on one lucky lady at kempton .
the season ends at sandown on saturday .
wesley ward is to aim hootenanny and sunset glow at royal ascot ."
44,CNNDM,PROPHETNET,68.0,"thousands of voters have suggested landmarks across exeter to fill slots .
but no one has come forward with ideas for which streets should fill the brown sections , which cost $ 60 in monopoly money .
high-end game zones have been easily filled with locations like city 's gothic cathedral , exeter castle , guildhall and modern shopping centre ."
14,CNNDM,PG,96.0,"gaioz nigalidze , the current georgian champion , was expelled from the dubai open chess tournament when he was found using his phone in the middle of a match .
the two-time national champion was exposed when his opponent lodged a complaint when he grew suspicious about his frequent trips to the lavatory .
tournament organisers found nigalidze had stored a mobile phone in a cubicle , covered in toilet paper ."
40,CNNDM,BERT,46.33333333333334,"leaked emails reveal bbc bosses want to turn sci-fi series into big-budget film
sony boss danny cohen wants film to capitalise on its worldwide success
but the team are reluctant to rush into a film that could tarnish its reputation
messages between andrea wong and michael lynton were among 173,000 hacked by north korea"
25,CNNDM,PROPHETNET,83.66666666666667,"denise chiffon berry , 44 , and her son were driving in hawthorne , california on wednesday when a stranger in a cadillac started shooting at them .
the mother and son allegedly laughed at the scene , but someone in the car did n't find it funny when he made eye contact with the 12-year-old boy .
when they noticed the car was following them , ms berry pulled over to tell a police officer who was monitoring traffic .
as ms berry was parking , the man in the front passenger seat jumped out and shot at her"
31,CNNDM,PROPHETNET,92.66666666666669,"crown princess mary attended an anzac day ceremony in copenhagen over the weekend .
the 43-year-old cut a solemn figure as she placed a wreath at a memorial .
she wore a purple knee-length dress beneath a black jacket and striking black millinery and gloves .
mary 's attendance at the anzac day commemorations came days after her comments in a televised interview about dealing with loneliness ."
108,CNNDM,BERT,86.0,"keurig green mountain 's single-serve coffee capsules in 2014 hit over $ 3 billion in us sales
keurig 's chief technology officer kevin sullivan has said that users can ` just close the handle and touch a button , and away it goes '
1/3 of homes in the united states now feature single-serve coffee machines"
23,CNNDM,LEAD3,77.66666666666667,"( cnn )
most climbers who try do n't succeed in summiting the 29,035-foot-high mount everest , the world 's tallest peak .
but they do leave their trash ."
43,CNNDM,PROPHETNET,66.66666666666667,"sheriff mbye died in hospital after receiving multiple stab wounds on friday .
an 18-year-old has been arrested on suspicion of murder at his home address .
it comes after another teenager was arrested on friday in connection with murder .
officers found a 19-years-old with stab wounds in a nearby barbershop .
police believe a group of other men were involved in the incident ."
